{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;SFH_RENO;MFH_RENO
7754;8.85E-05;8.97E-05;2.35E-06;0.000114155;0;0.309311209;0.852643218;0.424081701;0;0.397106449;0.338109626
7755;7.96E-05;0.00010136;1.17E-06;0.000114155;0;0.313349377;0.865599551;0.423785841;0;0.412537811;0.334456694
7756;7.42E-05;0.000109668;1.41E-05;0.000114155;0;0.280973965;0.876583123;0.423509069;0;0.43253316;0.325606072
7757;7.83E-05;0.000116315;3.76E-05;0.000114155;0;0.297497017;0.863233642;0.423213209;0;0.405545642;0.318806156
7758;9.73E-05;0.000122962;9.40E-05;0.000114155;0;0.273073812;0.815287138;0.422907805;0;0.462019373;0.296385895
7759;0.000139507;0.000127947;0.0001821;0.000114155;0;0.255655837;0.789339371;0.422611945;0;0.470233328;0.290818738
7760;0.000178977;0.000132931;0.000158603;0.000114155;0;0.246512401;0.722799073;0.422344717;0;0.455160041;0.294530898
7761;0.000179938;0.000124623;0.000146855;0.000114155;0.001294543;0.243505297;0.611608397;0.422039313;0;0.385049862;0.3086418
7762;0.000187278;9.97E-05;0.000164478;0.000114155;0.011729624;0.207592235;0.621229992;0.421743453;0.023923788;0.399823923;0.290389149
7763;0.000188508;7.98E-05;0.000187974;0.000114155;0.029524719;0.161062216;0.57415403;0.421466681;0.054858833;0.415447585;0.256342149
7764;0.000190699;6.48E-05;0.000206772;0.000114155;0.038621232;0.135770115;0.609418001;0.421170821;0.067879741;0.347178461;0.265650121
7765;0.000180937;5.48E-05;0.000187974;0.000114155;0.04698369;0.156057051;0.648283488;0.420874961;0.091357175;0.319994597;0.256049795
7766;0.000183742;4.98E-05;0.000190324;0.000114155;0.046093004;0.1673447;0.627583544;0.420579102;0.098629116;0.301537616;0.269667201
7767;0.000178516;5.65E-05;0.000213821;0.000114155;0.039560177;0.191083198;0.696314238;0.420302329;0.049895719;0.321362568;0.249722655
7768;0.000176863;6.98E-05;0.00022322;0.000114155;0.022459343;0.173831394;0.73384583;0.42000647;0.049801152;0.343599741;0.242037126
7769;0.0001789;8.47E-05;0.00022322;0.000114155;0.003558511;0.191659793;0.851077647;0.41971061;0;0.319536829;0.271748668
7770;0.000212605;9.14E-05;0.000164478;0.000114155;0;0.220187233;0.895619208;0.419433838;0;0.345482848;0.278277278
7771;0.000216333;9.97E-05;0.000117484;0.000114155;0;0.277954849;0.92836984;0.419137978;0;0.413666509;0.275641386
7772;0.000196233;0.000106345;8.81E-05;0.000114155;0;0.324218594;0.92724305;0.418832574;0;0.43256036;0.296903361
7773;0.000173174;0.000114653;5.87E-05;0.000114155;0;0.342599563;0.929089441;0.418536714;0;0.4234465;0.318762172
7774;0.00015169;0.0001213;3.76E-05;0.000114155;0;0.381119315;0.9303426;0.418269486;0;0.436488236;0.336055117
7775;0.000149922;0.000127947;2.35E-05;0.000114155;0;0.430476251;0.9303426;0.417964082;0;0.411131466;0.350624237
7776;0.000145503;0.000136255;9.40E-06;0.000114155;0;0.416946289;0.929752878;0.417668222;0;0.397682259;0.360849007
7777;0.000116525;0.000139578;5.87E-06;0.000114155;0;0.420696158;0.929535243;0.41739145;0;0.38351957;0.371086677
7778;9.59E-05;0.000142901;2.35E-06;0.000114155;0;0.37382779;0.928913929;0.41709559;0;0.401898992;0.378348881
7779;8.59E-05;0.000146225;1.17E-06;0.000114155;0;0.316044158;0.926930637;0.416799731;0;0.406270812;0.385174344
7780;8.16E-05;0.000161179;1.41E-05;0.000114155;0;0.272795525;0.927881915;0.416503871;0;0.406570588;0.391109823
7781;8.66E-05;0.000156194;3.76E-05;0.000114155;0;0.234736248;0.908277169;0.416227099;0;0.419841639;0.395446346
7782;0.000101767;0.000154533;9.40E-05;0.000114155;0;0.203113613;0.857933165;0.415931239;0;0.433971123;0.387339992
7783;0.000145618;0.000156194;0.0001821;0.000114155;0;0.20392445;0.895815782;0.415625835;0;0.462551405;0.400099225
7784;0.000182705;0.000156194;0.000158603;0.000114155;0;0.213436266;0.92443485;0.415358607;0;0.457384134;0.407733704
7785;0.000188892;0.000156194;0.000146855;0.000114155;0.012892088;0.227410688;0.93104114;0.415062747;0;0.385623895;0.416357036
7786;0.000189738;0.000152871;0.000164478;0.000114155;0.08173484;0.26064899;0.92963002;0.414757343;0;0.41277208;0.397455028
7787;0.000191275;0.00015121;0.000187974;0.000114155;0.114050996;0.281532542;0.862980904;0.414461483;0;0.404116803;0.37375467
7788;0.000191852;0.000149548;0.000206772;0.000114155;0.108574801;0.305941732;0.762040157;0.414184711;0;0.376111871;0.388109427
7789;0.000185049;0.000149548;0.000187974;0.000114155;0.097125421;0.32367203;0.770910559;0.413888851;0;0.341728483;0.364804309
7790;0.000179169;0.000149548;0.000190324;0.000114155;0.086741139;0.31437043;0.912829963;0.413592991;0;0.332291951;0.368517097
7791;0.000168754;0.000149548;0.000213821;0.000114155;0.061503058;0.336273034;0.905377703;0.413316219;0;0.333461088;0.348223258
7792;0.000166256;0.00015121;0.00022322;0.000114155;0.023783519;0.348383532;0.750523027;0.413020359;0;0.34133598;0.34568846
7793;0.000173827;0.000152871;0.00022322;0.000114155;0.002923516;0.391714249;0.803850744;0.4127245;0;0.312134243;0.365027929
7794;0.000205572;0.000156194;0.000164478;0.000114155;0;0.425216824;0.886836563;0.41242864;0;0.226589964;0.370530508
7795;0.000201306;0.000159518;0.000117484;0.000114155;0;0.364792466;0.922507723;0.412151868;0;0.289575306;0.370413349
7796;0.000179361;0.000161179;8.81E-05;0.000114155;0;0.366179898;0.923894271;0.411856008;0;0.315234312;0.387425906
7797;0.000157148;0.000164503;5.87E-05;0.000114155;0;0.385217545;0.90758214;0.411550604;0;0.330082917;0.399173508
7798;0.000135741;0.000169488;3.76E-05;0.000114155;0;0.28383692;0.918162033;0.411283376;0;0.378264477;0.409077585
7799;0.000143427;0.000172811;2.35E-05;0.000114155;0;0.244998839;0.840153749;0.410977972;0;0.371485034;0.419919247
7800;0.000134972;0.000171149;9.40E-06;0.000114155;0;0.223146287;0.848901292;0.410682112;0;0.34207801;0.432309644
7801;0.00010784;0.000172811;5.87E-06;0.000114155;0;0.19440863;0.767221286;0.410386252;0;0.356304006;0.447292913
7802;8.24E-05;0.000174473;2.35E-06;0.000114155;0;0.176854514;0.764711457;0.41010948;0;0.377607284;0.452824251
7803;6.68E-05;0.000174473;1.17E-06;0.000114155;0;0.133393662;0.893597304;0.40981362;0;0.398862585;0.456665291
7804;5.85E-05;0.000176134;1.41E-05;0.000114155;0;0.1473841;0.789121735;0.409517761;0;0.399554499;0.462361534
7805;5.54E-05;0.000176134;3.76E-05;0.000114155;0;0.160459594;0.659944538;0.409240988;0;0.423023782;0.46658057
7806;5.86E-05;0.000176134;9.40E-05;0.000114155;0;0.151069904;0.503485678;0.408945129;0;0.469655104;0.453246803
7807;7.00E-05;0.000176134;0.0001821;0.000114155;0;0.11983567;0.667126509;0.408649269;0;0.48638783;0.452997048
7808;8.67E-05;0.000176134;0.000158603;0.000114155;0;0.106688102;0.499062763;0.408343865;0;0.511222224;0.457204993
7809;0.000101037;0.000174473;0.000146855;0.000114155;0.010799145;0.105524902;0.456076243;0.408076637;0;0.479763276;0.466407459
7810;0.000120176;0.000137916;0.000164478;0.000114155;0.07684538;0.103691009;0.26432533;0.407780777;0.098191319;0.405907387;0.451195277
7811;0.000126863;0.00011133;0.000187974;0.000114155;0.147748054;0.082052678;0.461503089;0.407475373;0.2507555;0.378853491;0.418308302
7812;0.000131052;9.14E-05;0.000206772;0.000114155;0.184947744;0.076334777;0.362110362;0.407208145;0.16645297;0.338770781;0.420107671
7813;0.000129246;8.14E-05;0.000187974;0.000114155;0.197750086;0.057189019;0.176632266;0.406902741;0.128913031;0.296502477;0.396385646
7814;0.000117332;7.64E-05;0.000190324;0.000114155;0.168510692;0.050986618;0.159842741;0.406606881;0.167402069;0.269627554;0.397341147
7815;0.000108647;7.81E-05;0.000213821;0.000114155;0.099446115;0.057419257;0.481234204;0.406311021;0.123351431;0.256690661;0.370405021
7816;0.000108186;9.14E-05;0.00022322;0.000114155;0.039856508;0.086687461;0.28146588;0.406034249;0.129312226;0.282469836;0.366473428
7817;0.000115718;0.000108007;0.00022322;0.000114155;0.004156253;0.091436362;0.673462511;0.405738389;0;0.32476112;0.389821227
7818;0.000148885;0.000109668;0.000164478;0.000114155;0;0.092649614;0.758350885;0.40544253;0;0.240248053;0.39497689
7819;0.000152497;0.00011133;0.000117484;0.000114155;0;0.099182356;0.751112749;0.405165757;0;0.296292513;0.401029636
7820;0.000137317;0.000112992;8.81E-05;0.000114155;0;0.11266427;0.587331508;0.404869898;0;0.3391691;0.42542628
7821;0.000117255;0.000114653;5.87E-05;0.000114155;0;0.110305836;0.38033558;0.404574038;0;0.351015337;0.43527153
7822;0.000100038;0.000116315;3.76E-05;0.000114155;0;0.093656654;0.41432884;0.404268634;0;0.407276745;0.439911236
7823;0.000102843;0.000117977;2.35E-05;0.000114155;0;0.089712583;0.440016849;0.404001406;0;0.390619802;0.447546372
7824;0.000102536;0.000119638;9.40E-06;0.000114155;0;0.110816362;0.507620753;0.403696002;0;0.379390367;0.457396637
7825;7.82E-05;0.0001213;5.87E-06;0.000114155;0;0.101883143;0.464700927;0.403400142;0;0.369305715;0.471605474
7826;5.73E-05;0.000124623;2.35E-06;0.000114155;0;0.094237253;0.119253721;0.403132914;0;0.415379018;0.484160608
7827;4.27E-05;0.000126285;1.17E-06;0.000114155;0;0.083418087;0.087289385;0.40282751;0;0.419595154;0.491672148
7828;3.47E-05;0.000127947;1.41E-05;0.000114155;0;0.094851887;0.109811149;0.40253165;0;0.441876665;0.497692478
7829;3.42E-05;0.000127947;3.76E-05;0.000114155;0;0.067575738;0.08454788;0.402235791;0;0.461724367;0.504677227
7830;3.82E-05;0.000132931;9.40E-05;0.000114155;0;0.054766519;0.072483151;0.401959018;0;0.4853177;0.500691767
7831;4.73E-05;0.000129608;0.0001821;0.000114155;0;0.047601124;0.105233783;0.401663159;0;0.517427538;0.508594841
7832;5.54E-05;0.000129608;0.000158603;0.000114155;0;0.032049075;0.026951699;0.401367299;0;0.570814751;0.521621481
7833;6.48E-05;0.000127947;0.000146855;0.000114155;0.012798109;0.017676242;0.007908593;0.401090527;0;0.525325813;0.52750619
7834;8.12E-05;0.000124623;0.000164478;0.000114155;0.095901151;0.011169527;0.003426004;0.400794667;0;0.475320626;0.504752196
7835;9.15E-05;0.000119638;0.000187974;0.000114155;0.229648839;0.008140401;0.003285594;0.400498807;0;0.515454869;0.464276209
7836;0.000102997;0.000114653;0.000206772;0.000114155;0.336716586;0.004206341;0.012461387;0.400193403;0;0.429007454;0.458620925
7837;0.000104304;0.00011133;0.000187974;0.000114155;0.372018064;0.003263368;0.051218057;0.399926175;0;0.349066935;0.432171464
7838;9.27E-05;8.97E-05;0.000190324;0.000114155;0.299581242;0.00521338;0.140041421;0.399620771;0.501584594;0.28905449;0.422308027
7839;8.28E-05;7.98E-05;0.000213821;0.000114155;0.201527882;0.009193488;0.182241646;0.399324911;0.594832297;0.330702799;0.399766374
7840;8.23E-05;7.98E-05;0.00022322;0.000114155;0.080873787;0.014512977;0.19241786;0.399048139;0.304025533;0.340774898;0.390950482
7841;9.33E-05;8.81E-05;0.00022322;0.000114155;0.009922006;0.032391428;0.279865206;0.398752279;0;0.391204355;0.397977875
7842;0.000125249;9.47E-05;0.000164478;0.000114155;0;0.073828191;0.429345689;0.398456419;0;0.390921881;0.385941778
7843;0.000134319;9.97E-05;0.000117484;0.000114155;0;0.097254367;0.526888514;0.39816056;0;0.466512194;0.374726413
7844;0.000130322;0.000106345;8.81E-05;0.000114155;0;0.119731563;0.630177619;0.397883787;0;0.484948467;0.385528226
7845;0.000115641;0.000112992;5.87E-05;0.000114155;0;0.143958565;0.634298652;0.397587928;0;0.477505918;0.386426916
7846;9.60E-05;0.000117977;3.76E-05;0.000114155;0;0.216861801;0.754970514;0.397292068;0;0.490200957;0.392309327
7847;9.51E-05;0.000124623;2.35E-05;0.000114155;0;0.258542816;0.879050828;0.397015296;0;0.471773591;0.398913566
7848;8.83E-05;0.000129608;9.40E-06;0.000114155;0;0.314550616;0.909224937;0.396719436;0;0.452315519;0.401259881
7849;6.22E-05;0.000146225;5.87E-06;0.000114155;0;0.357456896;0.90870191;0.396519015;0;0.429375435;0.406453072
7850;4.63E-05;0.000164503;2.35E-06;0.000114155;0;0.376846906;0.906571188;0.396519015;0;0.456300323;0.411803791
7851;3.48E-05;0.000182781;1.17E-06;0.000114155;0;0.414946225;0.913114294;0.396519015;0;0.44205703;0.41920179
7852;3.23E-05;0.000192751;1.41E-05;0.000114155;0;0.46155032;0.913114294;0.396519015;0;0.470771346;0.430668297
7853;3.52E-05;0.00020272;3.76E-05;0.000114155;0;0.461125882;0.916803566;0.396490383;0;0.468644061;0.437629951
7854;5.07E-05;0.00021269;9.40E-05;0.000114155;0;0.52336211;0.919671441;0.396490383;0;0.497214457;0.439314241
7855;9.16E-05;0.000220999;0.0001821;0.000114155;0;0.578557071;0.917547739;0.396490383;0;0.529756098;0.448790985
7856;0.000133051;0.000227645;0.000158603;0.000114155;0;0.596529619;0.918063746;0.396490383;0;0.53918473;0.452388665
7857;0.000139238;0.000224322;0.000146855;0.000114155;0.002482406;0.632875127;0.914953665;0.396471295;0;0.430152161;0.417067057
7858;0.000144965;0.000204382;0.000164478;0.000114155;0.024416821;0.651270111;0.917621455;0.396471295;0.059885466;0.460338586;0.420578307
7859;0.000143735;0.000186104;0.000187974;0.000114155;0.057787915;0.671699194;0.917393288;0.396471295;0.143747439;0.449973454;0.400292399
7860;0.000149846;0.000174473;0.000206772;0.000114155;0.071998252;0.736117673;0.910235889;0.396471295;0.148057944;0.414809807;0.385391253
7861;0.000141429;0.000166164;0.000187974;0.000114155;0.0621516;0.752618703;0.909095058;0.396442664;0.143006228;0.36303947;0.369268755
7862;0.000140122;0.000162841;0.000190324;0.000114155;0.044181246;0.751509558;0.898532716;0.396442664;0.111043773;0.318006012;0.380010994
7863;0.000133589;0.000169488;0.000213821;0.000114155;0.021303653;0.760436771;0.573290508;0.396442664;0.056748524;0.301449847;0.368354417
7864;0.000133896;0.000182781;0.00022322;0.000114155;0.005910532;0.730129494;0.448638023;0.396442664;0.021934641;0.336432889;0.359412189
7865;0.000141314;0.000197736;0.00022322;0.000114155;0.00043095;0.706835454;0.526109239;0.396414032;0;0.3810556;0.371152203
7866;0.000178516;0.000201059;0.000164478;0.000114155;0;0.646351034;0.423051811;0.396414032;0;0.359056616;0.377344973
7867;0.000180937;0.000206044;0.000117484;0.000114155;0;0.512639043;0.656406206;0.396414032;0;0.374494531;0.389374698
7868;0.000162605;0.000209367;8.81E-05;0.000114155;0;0.451345789;0.657919124;0.396414032;0;0.342463382;0.414362576
7869;0.000138047;0.000214352;5.87E-05;0.000114155;0;0.373693652;0.713742628;0.396394944;0;0.372216408;0.431036149
7870;0.000116487;0.000217675;3.76E-05;0.000114155;0;0.334020709;0.879114013;0.396394944;0;0.431103588;0.429766664
7871;0.000120176;0.00022266;2.35E-05;0.000114155;0;0.331684298;0.871893429;0.396394944;0;0.430285939;0.452814934
7872;0.000112567;0.000225983;9.40E-06;0.000114155;0;0.301010643;0.828727885;0.396394944;0;0.425010319;0.450745334
7873;8.58E-05;0.00022266;5.87E-06;0.000114155;0;0.253011107;0.781725639;0.396366313;0;0.430691866;0.453110568
7874;6.91E-05;0.000217675;2.35E-06;0.000114155;0;0.223674832;0.7488697;0.396366313;0;0.449580158;0.459373261
7875;5.82E-05;0.000211029;1.17E-06;0.000114155;0;0.208443113;0.757680427;0.396366313;0;0.466009158;0.462681433
7876;5.40E-05;0.000207705;1.41E-05;0.000114155;0;0.20518375;0.640852289;0.396366313;0;0.48432426;0.465691872
7877;5.88E-05;0.000204382;3.76E-05;0.000114155;0;0.200955386;0.633115698;0.396347225;0;0.483937134;0.466132157
7878;7.82E-05;0.000201059;9.40E-05;0.000114155;0;0.224529715;0.70196925;0.396347225;0;0.546601358;0.452824978
7879;0.000124327;0.000197736;0.0001821;0.000114155;0;0.253167269;0.800379107;0.396347225;0;0.560079856;0.441623269
7880;0.000169676;0.000196074;0.000158603;0.000114155;0;0.263227651;0.826702471;0.396347225;0;0.562902471;0.437702614
7881;0.000177516;0.000192751;0.000146855;0.000114155;0.007277041;0.258552827;0.761769868;0.396318593;0;0.491218782;0.420530273
7882;0.000183935;0.000171149;0.000164478;0.000114155;0.05760673;0.252804895;0.726769166;0.396318593;0;0.509854447;0.429876107
7883;0.000186048;0.000159518;0.000187974;0.000114155;0.135833858;0.219114126;0.705865628;0.396318593;0;0.5660032;0.414788743
7884;0.000187701;0.000154533;0.000206772;0.000114155;0.190364673;0.231396801;0.686706684;0.396318593;0;0.509446624;0.409844204
7885;0.000174903;0.00015121;0.000187974;0.000114155;0.190901456;0.251051085;0.739950154;0.396289962;0;0.487567237;0.403201478
7886;0.00017375;0.000119638;0.000190324;0.000114155;0.160038167;0.21251932;0.810320135;0.396289962;0.308760504;0.504537468;0.408234089
7887;0.000170368;0.000104684;0.000213821;0.000114155;0.099921091;0.184512417;0.714778152;0.396289962;0.313846111;0.48878398;0.395182208
7888;0.000173097;0.000104684;0.00022322;0.000114155;0.051138249;0.24407989;0.837900168;0.396289962;0.363474939;0.507552049;0.37751075
7889;0.000180937;0.000117977;0.00022322;0.000114155;0.005641294;0.255305475;0.872507723;0.396270874;0;0.520492104;0.374601993
7890;0.000215641;0.0001213;0.000164478;0.000114155;0;0.209518223;0.813696995;0.396270874;0;0.548484373;0.343196498
7891;0.00021149;0.000126285;0.000117484;0.000114155;0;0.156621634;0.902737995;0.396270874;0;0.577777277;0.327537596
7892;0.000192466;0.000129608;8.81E-05;0.000114155;0;0.168043421;0.851993822;0.396270874;0;0.591437565;0.332923481
7893;0.000167486;0.000132931;5.87E-05;0.000114155;0;0.185519456;0.803629598;0.396242242;0;0.559172832;0.336003217
7894;0.000142351;0.000136255;3.76E-05;0.000114155;0;0.193085264;0.813430216;0.396242242;0;0.565170273;0.329859756
7895;0.000144849;0.000139578;2.35E-05;0.000114155;0;0.198170512;0.822304128;0.396242242;0;0.55264416;0.346836806
7896;0.000136433;0.000142901;9.40E-06;0.000114155;0;0.195752016;0.75140761;0.396242242;0;0.528853764;0.335222459
7897;0.000107494;0.00015121;5.87E-06;0.000114155;0;0.209774487;0.744271272;0.396223155;0;0.501840193;0.332168177
7898;8.67E-05;0.000161179;2.35E-06;0.000114155;0;0.189535601;0.617635496;0.396223155;0;0.518148447;0.32906162
7899;7.31E-05;0.000171149;1.17E-06;0.000114155;0;0.184390291;0.440020359;0.396223155;0;0.50822376;0.326809208
7900;6.83E-05;0.000176134;1.41E-05;0.000114155;0;0.154831786;0.741789525;0.396223155;0;0.518318796;0.323699205
7901;7.25E-05;0.000181119;3.76E-05;0.000114155;0;0.158603679;0.618649958;0.396194523;0;0.513050314;0.325096855
7902;8.88E-05;0.000186104;9.40E-05;0.000114155;0;0.14998078;0.499108397;0.396194523;0;0.545411301;0.305254454
7903;0.000132474;0.000189427;0.0001821;0.000114155;0;0.13452483;0.361636479;0.396194523;0;0.554313285;0.30526428
7904;0.000176094;0.000192751;0.000158603;0.000114155;0;0.113220844;0.330356641;0.396194523;0;0.554499022;0.313675809
7905;0.000186817;0.000192751;0.000146855;0.000114155;0.00936829;0.090026908;0.305068801;0.396165892;0;0.498309609;0.332097398
7906;0.000192236;0.000187766;0.000164478;0.000114155;0.087818937;0.053132833;0.195664841;0.396165892;0;0.473601224;0.319553969
7907;0.000195772;0.000187766;0.000187974;0.000114155;0.195037388;0.019936575;0.171012356;0.396165892;0;0.494707184;0.294224771
7908;0.000201575;0.000159518;0.000206772;0.000114155;0.283084923;0.009247543;0.110046335;0.396165892;0.341274602;0.469938365;0.31990811
7909;0.000195656;0.000137916;0.000187974;0.000114155;0.305222536;0.005315486;0.05196223;0.396146804;0.629780436;0.454884091;0.301254316
7910;0.000198462;0.000126285;0.000190324;0.000114155;0.277163385;0.004044174;0.013960264;0.396146804;0.816397099;0.454007654;0.304941557
7911;0.000196079;0.0001213;0.000213821;0.000114155;0.187261665;0.004658808;0.009028363;0.396146804;0.707564646;0.419529801;0.287915228
7912;0.000196617;0.000129608;0.00022322;0.000114155;0.079516591;0.006146343;0.009028363;0.396146804;0.523135467;0.510682463;0.287168979
7913;0.000198692;0.000142901;0.00022322;0.000114155;0.00821768;0.007593837;0.009028363;0.396118172;0;0.431619979;0.301469265
7914;0.000216909;0.000149548;0.000164478;0.000114155;0;0.012384781;0.009028363;0.396118172;0;0.450950274;0.300499788
7915;0.000211759;0.000154533;0.000117484;0.000114155;0;0.017115663;0.009028363;0.396118172;0;0.551631118;0.294927103
7916;0.000192659;0.000161179;8.81E-05;0.000114155;0;0.022617341;0.010007723;0.396118172;0;0.508646008;0.318393645
7917;0.000168754;0.000166164;5.87E-05;0.000114155;0;0.03044542;0.0331508;0.396099084;0;0.502008363;0.332458583
7918;0.000145003;0.000172811;3.76E-05;0.000114155;0;0.038301527;0.049255827;0.396099084;0;0.509009947;0.344663868
7919;0.000146809;0.000179457;2.35E-05;0.000114155;0;0.058910796;0.055209211;0.396099084;0;0.509670918;0.365680034
7920;0.000137048;0.000184442;9.40E-06;0.000114155;0;0.089974854;0.114097164;0.396099084;0;0.464554816;0.384430055
7921;0.000106956;0.000189427;5.87E-06;0.000114155;0;0.121767664;0.231978377;0.396070453;0;0.475036961;0.399038143
7922;8.62E-05;0.000192751;2.35E-06;0.000114155;0;0.173609165;0.293653468;0.396070453;0;0.469549029;0.417911829
7923;7.17E-05;0.000196074;1.17E-06;0.000114155;0;0.191833973;0.335688711;0.396070453;0;0.492642109;0.434572467
7924;6.62E-05;0.000197736;1.41E-05;0.000114155;0;0.230820206;0.409456613;0.396070453;0;0.507917699;0.443186996
7925;6.99E-05;0.000199397;3.76E-05;0.000114155;0;0.267968544;0.370341898;0.396041821;0;0.506942084;0.44785254
7926;8.66E-05;0.00020272;9.40E-05;0.000114155;0;0.331924546;0.389658804;0.396041821;0;0.560160584;0.42861976
7927;0.000132859;0.00020272;0.0001821;0.000114155;0;0.36570741;0.352797669;0.396041821;0;0.557622377;0.434658849
7928;0.000174865;0.000204382;0.000158603;0.000114155;0;0.384450753;0.328812131;0.396041821;0;0.54456052;0.445780463
7929;0.000182282;0.00020272;0.000146855;0.000114155;0.007057756;0.351869129;0.419267762;0.396022734;0;0.45875724;0.452070799
7930;0.000188085;0.000187766;0.000164478;0.000114155;0.052387919;0.362013598;0.486145044;0.396022734;0;0.437253983;0.425983673
7931;0.000189622;0.000171149;0.000187974;0.000114155;0.105062856;0.348163305;0.578201348;0.396022734;0.03615066;0.462668627;0.392813877
7932;0.00019704;0.000156194;0.000206772;0.000114155;0.136948063;0.31303305;0.643056726;0.396022734;0.05500373;0.452198694;0.407812886
7933;0.000185664;0.000146225;0.000187974;0.000114155;0.127416367;0.321764061;0.746215951;0.395994102;0.02442147;0.36515594;0.388312176
7934;0.000185856;0.00014124;0.000190324;0.000114155;0.102130027;0.308696575;0.824561219;0.395994102;0.072950019;0.384564328;0.389983061
7935;0.000183012;0.00014124;0.000213821;0.000114155;0.074245287;0.333153815;0.897402415;0.395994102;0.051689757;0.370611141;0.367272181
7936;0.000182628;0.000149548;0.00022322;0.000114155;0.036094799;0.341726662;0.916610503;0.395994102;0.025615664;0.398846742;0.372127816
7937;0.000189315;0.000159518;0.00022322;0.000114155;0.003819282;0.391778315;0.913321398;0.395975014;0;0.411519082;0.401642718
7938;0.000217601;0.000166164;0.000164478;0.000114155;0;0.492239992;0.920808762;0.395975014;0;0.451549341;0.402882774
7939;0.000212528;0.000174473;0.000117484;0.000114155;0;0.504202337;0.92429444;0.395975014;0;0.56020397;0.39280923
7940;0.000191736;0.000181119;8.81E-05;0.000114155;0;0.492320074;0.927436113;0.395975014;0;0.514062556;0.397104903
7941;0.00016933;0.000189427;5.87E-05;0.000114155;0;0.535546684;0.921735468;0.395946383;0;0.525124728;0.380553569
7942;0.000146041;0.000196074;3.76E-05;0.000114155;0;0.594937976;0.925270289;0.395946383;0;0.522665115;0.369185257
7943;0.000147732;0.00020272;2.35E-05;0.000114155;0;0.682163993;0.930454928;0.395946383;0;0.47847254;0.373033122
7944;0.000140084;0.000211029;9.40E-06;0.000114155;0;0.675292902;0.906072732;0.395946383;0;0.456656754;0.369656413
7945;0.000109877;0.000219337;5.87E-06;0.000114155;0;0.658962049;0.852158804;0.395917751;0;0.430910504;0.371081268
7946;8.85E-05;0.000229307;2.35E-06;0.000114155;0;0.652739627;0.906518534;0.395917751;0;0.443786944;0.377179306
7947;7.56E-05;0.000237615;1.17E-06;0.000114155;0;0.604475819;0.929784471;0.395917751;0;0.433339734;0.386678686
7948;6.96E-05;0.0002426;1.41E-05;0.000114155;0;0.646250931;0.932683937;0.395917751;0;0.457430204;0.390178729
7949;7.35E-05;0.000247585;3.76E-05;0.000114155;0;0.625771796;0.931788823;0.395898663;0;0.446904118;0.393673102
7950;9.35E-05;0.00025257;9.40E-05;0.000114155;0;0.550964595;0.924259337;0.395898663;0;0.502499658;0.380046222
7951;0.000139123;0.000255893;0.0001821;0.000114155;0;0.496906808;0.92064027;0.395898663;0;0.522125352;0.383612245
7952;0.00017548;0.000259216;0.000158603;0.000114155;0;0.432141971;0.921605588;0.395898663;0;0.482354213;0.392335069
7953;0.000178746;0.000257555;0.000146855;0.000114155;0.00941655;0.362960575;0.910583404;0.395870032;0;0.42938492;0.409480042
7954;0.000181782;0.000237615;0.000164478;0.000114155;0.085969832;0.3103683;0.854938922;0.395870032;0.102650546;0.439988499;0.401173172
7955;0.000180399;0.000217675;0.000187974;0.000114155;0.206371623;0.279286223;0.813117804;0.395870032;0.449161768;0.503516131;0.368455267
7956;0.000182858;0.000201059;0.000206772;0.000114155;0.316704089;0.271442128;0.744818871;0.395870032;0.676673764;0.4084072;0.386090267
7957;0.000173981;0.000187766;0.000187974;0.000114155;0.352790421;0.284675785;0.621953103;0.395850944;0.802258986;0.357741666;0.375569775
7958;0.000170791;0.000177796;0.000190324;0.000114155;0.298564404;0.33311978;0.813096742;0.395850944;0.692785365;0.311956556;0.380595127
7959;0.000166102;0.000186104;0.000213821;0.000114155;0.178626582;0.364125778;0.879830104;0.395850944;0.256647388;0.314004352;0.363661488
7960;0.000160261;0.000201059;0.00022322;0.000114155;0.053595256;0.430394167;0.917628475;0.395850944;0;0.35557048;0.367487168
7961;0.000168216;0.000214352;0.00022322;0.000114155;0.002396047;0.548782343;0.917909295;0.395822312;0;0.353293276;0.386458354
7962;0.00019631;0.000219337;0.000164478;0.000114155;0;0.680195962;0.930728728;0.395822312;0;0.400707049;0.389205646
7963;0.000190506;0.000224322;0.000117484;0.000114155;0;0.764857333;0.931939764;0.395822312;0;0.506930244;0.38627688
7964;0.000171252;0.000227645;8.81E-05;0.000114155;0;0.816594726;0.906444819;0.395822312;0;0.463524038;0.408365098
7965;0.000151498;0.00023263;5.87E-05;0.000114155;0;0.823573928;0.913714546;0.395793681;0;0.468622397;0.42539617
7966;0.000131898;0.000237615;3.76E-05;0.000114155;0;0.81224824;0.821791632;0.395793681;0;0.49874457;0.439842724
7967;0.000139315;0.000240938;2.35E-05;0.000114155;0;0.809581488;0.924694608;0.395793681;0;0.487689284;0.449416799
7968;0.000135933;0.000245923;9.40E-06;0.000114155;0;0.802944639;0.93510952;0.395793681;0;0.43934453;0.457100976
7969;0.000107417;0.000249246;5.87E-06;0.000114155;0;0.797993529;0.930395254;0.395774593;0;0.463180545;0.472794986
